Product ID,Brand,Product Name,Product Number,Description,Dealer,MSRP,MAP,Primary Distributor,Secondary Distributor,Tertiary Distributor,Spec Sheet URL,Image URL
PROD11330,DAS AUDIO,INTEGRAL-MA1004,10721150," Matrix amplifier, DSP (4 in, 8 out) and DANTE (4x4) digital audio 4 x 250W @ 4OHM OR 2 x 500W @ 100V,  2U.","$1,740.00","$3,480.00",,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=6d386a4942b4db9979fc38158f23eee8&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/PF_INTEGRAL_A1002.png&w=330&h=330&fit=1
PROD11331,DAS AUDIO,INTEGRAL-MA1604,10721160," Matrix amplifier, DSP (4 analog inputs, 8 analog outputs) and DANTE (4x4) digital audio 4 x 400W @ 4OHM OR 2 x 800W @ 100V,  2U.","$2,039.61","$4,079.22",,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=6d386a4942b4db9979fc38158f23eee8&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/PF_INTEGRAL_A1002.png&w=330&h=330&fit=1
PROD11332,DAS AUDIO,INTEGRAL-M88,10721170,Installation matrix with 4 analog input channels and 8 analog output channels and DANTE (4x4) digital audio.,"$1,288.35","$2,576.70",,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=c53304ae932d0084106879688235fc16&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/PF_INTEGRAL_M88__REAR.png&w=330&h=330&fit=1
PROD11333,DAS AUDIO,PATCH-M88,20503091," Patch panel with 4 in, 8 out and 2 ethercon connectors for ALMA and DANTE connectivity.",$236.85,$473.70,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11334,DAS AUDIO,INTEGRAL-AS1,10721049," Professional audio source, FM/AM tuner, USB slots, BT and CD",$339.42,$678.84,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11335,DAS AUDIO,INTEGRAL-AS2,10721050," Stereo audio source with two independent channels with CD player, FM/AM tuner, two USB slots and two BT channels",$404.54,$809.07,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11336,DAS AUDIO,INTEGRAL-MC01,10721010,Desktop electret condenser gooseneck microphone with base and XLR connector. 12-48V Phantom or batteries,$105.99,$211.98,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11337,DAS AUDIO,INTEGRAL-MC02,10721020," Dante-enabled desktop electret condenser gooseneck microphone with desktop base. POE,",$380.25,$760.50,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11338,DAS AUDIO,INTEGRAL-WP3,10721200,Touchscreen control panel GUI.,$614.04,"$1,228.08",,Fulks Media Solutions,FDW,Gear Techs,,
PROD11339,DAS AUDIO,INTEGRAL-WPM1,10721180," Wall plate mixer. XLR mic input with trim control. Stereo RCA, 1/8” phono jack input with line level control.",$80.33,$160.65,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11340,DAS AUDIO,INTEGRAL-VC1,10721080,100V volume control capable of handling power up to 120W; Adjustable with a rotatable selector in 5 steps of -6dB.,$85.20,$170.40,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11341,DAS AUDIO,Q-8,10434075," Passive, 200W (RMS), 8ʺ ultra compact Bass-Reflex subwoofer, black",$396.68,$793.35,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=4e4f4028bab950ede562cc58064d984a&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/PF_Q8_MAIN.png&w=330&h=330&fit=1
PROD11342,DAS AUDIO,Q-8-W,10434076," Passive, 200W (RMS), 8ʺ, Ultra Compact Bass-reflex Subwoofer, white",$396.68,$793.35,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=9d313293413bfaff84ac9602a727671d&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/1/PF_Q10W_Q10A_34_HR.png&w=330&h=330&fit=1
PROD11343,DAS AUDIO,Q-10,10434079," Passive, 250W (RMS), 10ʺ Ultra Compact Bass-Reflex Subwoofer, black",$405.60,$811.20,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=20c58bfd84bfa91b1c15c80706f83df1&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/PF_Q10_MAIN.png&w=330&h=330&fit=1
PROD11344,DAS AUDIO,Q-10-W,10434084," Passive, 250W (RMS), 10ʺ Ultra Compact Bass-reflex Subwoofer, white",$405.60,$811.20,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=62171e5b1c7f2153bd93fc091f23b7a8&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/1/PF_Q10W_Q10A_34_HR.png&w=330&h=330&fit=1
PROD11345,DAS AUDIO,Q-10A,10434087," Powered, 250W (Cont.), 10ʺ Ultra Compact Bass-reflex Subwoofer, black",$781.49,"$1,562.97",,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=c95a0854ab974e1cb38f2676926145a8&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/PF_Q10_MAIN.png&w=330&h=330&fit=1
PROD11346,DAS AUDIO,Q-10A-W,10434088," Powered, 250W (Cont.), 10ʺ Ultra Compact Bass-reflex Subwoofer, white",$781.49,"$1,562.97",,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=d3e462edb48756c94e8bf445b178ed6f&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/1/PF_Q10W_Q10A_34_HR.png&w=330&h=330&fit=1
PROD11347,DAS AUDIO,Q-3-T,10434040," Passive, 20W (RMS),  3ʺ, 120° x 120°, Aluminum Enclosure w/ Multi-tap Transformer 70V / 100V, black",$154.34,$308.67,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=a96b81d13fa770a4f29f2a0bf31f7e57&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/PF_Q3T_MAIN.png&w=330&h=330&fit=1
PROD11348,DAS AUDIO,Q-3-TW,10434010," Passive, 20W (RMS),  3ʺ, 120° x 120°, Aluminum Enclosure w/ Multi-tap Transformer 70V / 100V, white",$154.34,$308.67,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=a96b81d13fa770a4f29f2a0bf31f7e57&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/1/PF_Q3TW_34_HR.png&w=330&h=330&fit=1
PROD11349,DAS AUDIO,Q-23-T,10434050," Passive, 40W (RMS), 2 x 3ʺ, 120° x 70° / 90° Adj. Vertical, Aluminum Enclosure w/ multi-tap transformer 70V / 100V, black",$215.63,$431.25,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=9bf5cba2eb55182a9b2612e037cf3f68&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/PF_Q23T_MAIN.png&w=330&h=330&fit=1
PROD11350,DAS AUDIO,Q-23-TW,10434020," Passive, 40W (RMS), 2 x 3ʺ, 120° x 70° / 90° Adj. Vertical, Aluminum Enclosure w/ multi-tap transformer 70V / 100V, white",$215.63,$431.25,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=9bf5cba2eb55182a9b2612e037cf3f68&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/1/PF_Q23TW_34_HR.png&w=330&h=330&fit=1
PROD11351,DAS AUDIO,Q-43-T,10434060," Passive, 80W (RMS), 4 x 3ʺ, 120° x 45° / 30° Adj. Vertical, Aluminum Enclosure w/ Multi-tap Transformer 70V / 100V, black",$360.20,$720.39,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=6571c3c6a4c7185c3a012fb3dd4d5628&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/PF_Q43T_MAIN.png&w=330&h=330&fit=1
PROD11352,DAS AUDIO,Q-43-TW,10434030," Passive, 80W (RMS), 4 x 3ʺ, 120° x 45° / 30° Adj. Vertical, Aluminum Enclosure w/ Multi-tap Transformer 70V / 100V, white",$360.20,$720.39,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=6571c3c6a4c7185c3a012fb3dd4d5628&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/1/PF_Q43TW_34_HR.png&w=330&h=330&fit=1
PROD11353,DAS AUDIO,Q-83-T,10434068," Passive, 160W (RMS), 8 x 3ʺ, 120° x 20°, Aluminum Enclosure w/ Multi-tap Transformer 70V / 100V, black",$733.29,"$1,466.58",,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=4e4f4028bab950ede562cc58064d984a&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/1/PF_Q83T_MAIN.png&w=330&h=330&fit=1
PROD11354,DAS AUDIO,Q-83-TW,10434069," Passive, 160W (RMS), 8 x 3ʺ, 120° x 20°, Aluminum Enclosure w/ Multi-tap Transformer 70V / 100V, white",$733.29,"$1,466.58",,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=cda72a9e1ff0a0ed0fa88f3beef1c3c5&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/1/PF_Q83-TW.png&w=330&h=330&fit=1
PROD11355,DAS AUDIO,AXS-Q,10104178," Stacking bracket for Q-23-T, black",$19.04,$38.07,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11356,DAS AUDIO,AXU-Q8,10104181," “U” bracket, wall/ceiling/truss for Q-8, black.",$107.88,$215.76,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11357,DAS AUDIO,AXU-Q8-W,10104182," “U” bracket, wall/ceiling/truss for Q-8, white.",$107.88,$215.76,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11358,DAS AUDIO,AXU-Q10,10104177," “U” bracket, wall/ceiling/truss for Q-10, black.",$209.70,$419.40,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11359,DAS AUDIO,AXU-Q10-W,10104179," “U” bracket, wall/ceiling/truss for Q-10, white.",$209.70,$419.40,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11360,DAS AUDIO,AXW-4,10104175,,$44.40,$88.80,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11361,DAS AUDIO,Accessories,AXW-4-W,$44.40,,"$10,104,173.00",$88.80,Fulks Media Solutions,FDW,Gear Techs,,
PROD11362,DAS AUDIO,Accessories,AXW-5,$23.04,,"$10,104,176.00",$46.08,Fulks Media Solutions,FDW,Gear Techs,,
PROD11363,DAS AUDIO,Accessories,AXW-5-W,$23.04,,"$10,104,174.00",$46.08,Fulks Media Solutions,FDW,Gear Techs,,
PROD11364,DAS AUDIO,Accessories,AXW-6,$96.39,,"$10,104,171.00",$192.78,Fulks Media Solutions,FDW,Gear Techs,,
PROD11365,DAS AUDIO,Accessories,AXW-6-W,$96.39,,"$10,104,172.00",$192.78,Fulks Media Solutions,FDW,Gear Techs,,
PROD11366,DAS AUDIO,Accessories,DAS-AXC-ZT2,$24.17,,"$16,900,656.00",$48.34,Fulks Media Solutions,FDW,Gear Techs,,
PROD11367,DAS AUDIO,JP-Q,10102973," Joining plate for assembling multiple Quantum in vertical column, black",$20.43,$40.86,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11368,DAS AUDIO,JP-Q-W,10102974," Joining plate for assembling multiple Quantum in vertical column, white",$20.43,$40.86,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11369,DAS AUDIO,KIT-IP-QUANTUM,10434090," IP66 kit for Q-3-T, Q-23-T, Q-43-T, black",$11.88,$23.76,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11370,DAS AUDIO,KIT-IP-QUANTUM-W,10434091," IP66 kit for Q-3-TW, Q-23-TW, Q-43-TW, white",$11.88,$23.76,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11371,DAS AUDIO,KIT-IP-Q-EN,10434092," IP66 kit for Q-83-T, black",$11.88,$23.76,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11372,DAS AUDIO,KIT-IP-Q-EN-W,10434093," IP66 kit for Q-83-T, white",$11.88,$23.76,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11373,DAS AUDIO,KIT-IP-Q-SUB,10434094," IP66 kit for Q-8, Q-10, black",$30.41,$60.81,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11374,DAS AUDIO,KIT-IP-Q-SUB-W,10434095," IP66 kit for Q-8, Q-10, white",$30.41,$60.81,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11375,DAS AUDIO,OVI-12,10404710," Passive, 300W (RMS), 12ʺ Coaxial Speaker with 1ʺ Compression Driver (Pendant / Ceiling / Wall Mount)",$399.66,$799.32,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=d754ca478aa2159482aaa97cc3fc2a2b&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/8/PF_OVI12_34_HR.png&w=330&h=330&fit=1
PROD11376,DAS AUDIO,OVI-12-W,10404720," Passive, 300W (RMS), 12ʺ Coaxial Speaker with 1ʺ Compression Driver (Pendant / Ceiling / Wall Mount), White",$399.66,$799.32,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=90dcb293803551fcf3add622ef336adb&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/8/PF_OVI12W_34_HR.png&w=330&h=330&fit=1
PROD11377,DAS AUDIO,OVI-12-IP54,10404795," Passive, 300W (RMS), 12ʺ Coaxial Speaker with 1ʺ Compression Driver (Pendant / Ceiling / Wall Mount), IP54 Rated, black",$465.30,$930.60,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=66166d0c5a0054ab0f7643bde528d6d9&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/8/PF_OVI12_34_HR.png&w=330&h=330&fit=1
PROD11378,DAS AUDIO,OVI-12-W-IP54,10404796," Passive, 300W (RMS), 12ʺ Coaxial Speaker with 1ʺ Compression Driver (Pendant / Ceiling / Wall Mount), IP54 Rated, White",$465.30,$930.60,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=1bf5ac7fe6f9f32b9869a7219d77c597&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/8/PF_OVI12W_34_HR.png&w=330&h=330&fit=1
PROD11379,DAS AUDIO,OVI-12-T,10404730," Passive, 300W (RMS), 12ʺ Coaxial Speaker with 1ʺ Compression Driver (Pendant / Ceiling / Wall Mount) w/ Multi-tap Transformer 70V / 100V",$477.33,$954.66,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=386f14f965ba53a827427edab727f5ce&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/8/PF_OVI12_34_HR.png&w=330&h=330&fit=1
PROD11380,DAS AUDIO,OVI-12-TW,10404740," Passive, 300W (RMS), 12ʺ Coaxial Speaker with 1ʺ Compression Driver (Pendant / Ceiling / Wall Mount), White, w/ Multi-tap Transformer 70V / 100V",$477.33,$954.66,,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=e5921a1bbcc726bede0de1417e0f4579&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/8/PF_OVI12W_34_HR.png&w=330&h=330&fit=1
PROD11381,DAS AUDIO,AXW-OVI12,10105121,Steel wall mount bracket for Ovi-12 with X & Y hinge for pivoting.,$141.96,$283.92,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11382,DAS AUDIO,AXW-OVI12-IP,10105140,Stainless Steel wall mount bracket for Ovi-12 with X & Y hinge for pivoting. Use with IP versions,$226.61,$453.21,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11383,DAS AUDIO,AXW-OVI12-W,10105122," Steel wall mount bracket for Ovi-12 with X & Y hinge for pivoting, White finish",$141.96,$283.92,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11384,DAS AUDIO,AXW-OVI12-W-IP,10105141," Stainless Steel wall mount bracket for Ovi-12 with X & Y hinge for pivoting, White finish. Use with IP versions",$226.61,$453.21,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11385,DAS AUDIO,AXC-OVI12-60,10105123,2FT x 2FT (60 cm x 60cm) standard ceiling tile support for Ovi-12,$72.98,$145.95,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11386,DAS AUDIO,AXC-OVI12-60W,10105130," 2FT x 2FT (60 cm x 60cm) standard ceiling tile support for Ovi-12, White finish",$72.98,$145.95,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11387,DAS AUDIO,AXC-OVI12-120,10105125,4FT x 2FT (120 cm x 60 cm) standard ceiling tile support for Ovi-12,$118.58,$237.15,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11388,DAS AUDIO,AXC-OVI12-120W,10105131," 4FT x 2FT (120 cm x 60 cm) standard ceiling tile support for Ovi-12, White finish",$118.58,$237.15,,Fulks Media Solutions,FDW,Gear Techs,,
PROD11389,DAS AUDIO,VANTEC-12,10431090," Passive, 500W (RMS) / 2000W (Peak), 12”, Two-way full range, 90° x 50°, wooden enclosure, black",$690.17,"$1,380.33",$989.00,Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=267948f64e956d09f9acb7643f74cf43&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/1/PF_VANTEC12_12A_34.png&w=330&h=330&fit=1
PROD11390,DAS AUDIO,VANTEC-15,10431060," Passive, 500W (RMS) / 2000W (Peak), 15”, Two-way full range, 90° x 50°, wooden enclosure, black",$744.66,"$1,489.32","$1,059.00",Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=918e7e0e56ebfc1d9e6716c1ba2ed229&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/4/PF_VANTEC15_15A_34.png&w=330&h=330&fit=1
PROD11391,DAS AUDIO,VANTEC-215,10431030," Passive, 1000W (RMS) / 4000W (Peak), 2 x 15”, Two-way full range, 90° x 50°, wooden enclosure, black","$1,004.97","$2,009.94","$1,429.00",Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=05622dd4487ebe01a78cdb8c196c4100&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/5/PF_VANTEC215_215A_34.png&w=330&h=330&fit=1
PROD11392,DAS AUDIO,VANTEC-18,10431110," Passive, 1000W (RMS) / 4000W (Peak), 18”, ground-stackable long excursion bass-reflex subwoofer, wooden enclosure, black",$950.50,"$1,901.01","$1,349.00",Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=3e2540fe89c1bbc8abc5c95631da56b7&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/12/PF_VANTEC18_18A_34_HR.png&w=330&h=330&fit=1
PROD11393,DAS AUDIO,VANTEC-218,10431130," Passive, 2000W (RMS) / 8000W (Peak), 2 x 18”, ground-stackable long excursion bass-reflex subwoofer, wooden enclosure, black","$1,378.43","$2,756.85","$1,969.00",Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=73c199402c15c3040b47ab9b92d39c71&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/10/PF_VANTEC218A_34_HR.png&w=330&h=330&fit=1
PROD11394,DAS AUDIO,VANTEC-12A,10431070," Powered, 750W (Cont.) / 1500W (Peak), 12”, two-way, 90° x 50°, with DAScontrol display and wireless connectivity, black","$1,045.31","$2,090.61","$1,489.00",Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=267948f64e956d09f9acb7643f74cf43&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/1/PF_VANTEC12_12A_34.png&w=330&h=330&fit=1
PROD11395,DAS AUDIO,VANTEC-15A,10431040," Powered, 750W (Cont.) / 1500W (Peak), 15”, two-way, 90° x 50°, with DAScontrol display and wireless connectivity, black","$1,154.42","$2,308.83","$1,639.00",Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=918e7e0e56ebfc1d9e6716c1ba2ed229&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/4/PF_VANTEC15_15A_34.png&w=330&h=330&fit=1
PROD11396,DAS AUDIO,VANTEC-215A,10431010," Powered, 1125W (Cont.) / 2250W (Peak) 2 x 15”, Three-way, 90° x 50°, with DAScontrol display and wireless connectivity, black","$1,509.56","$3,019.11","$2,169.00",Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=05622dd4487ebe01a78cdb8c196c4100&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/5/PF_VANTEC215_215A_34.png&w=330&h=330&fit=1
PROD11397,DAS AUDIO,VANTEC-20A,10431095," Powered, 750W (Cont.) / 1500W (Peak), 12”, Two-way Curved Array, 90° x 15°, w/ DAScontrol Display and Wireless Connectivity, black","$1,976.60","$3,953.19","$2,799.00",Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=0fc1a49ada31d58af4545aaf00714feb&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/2/PF_VANTEC20A_34_NEW_HR.png&w=330&h=330&fit=1
PROD11398,DAS AUDIO,VANTEC-20A-W,10431096," Powered, 750W (Cont.) / 1500W (Peak), 12”, Two-way Curved Array, 90° x 15°, w/ DAScontrol Display and Wireless Connectivity, white","$1,976.60","$3,953.19","$2,799.00",Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=ffb4dab21a42bc0f62ab2df8cb892de7&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/2/PF_VANTEC20AW_34_HR.png&w=330&h=330&fit=1
PROD11399,DAS AUDIO,VANTEC-118A,10431140," Powered, 1000W (Cont.) / 2000W (Peak), 18”, flyable / ground stack, long excursion bass-reflex subwoofer, black","$1,976.60","$3,953.19","$2,799.00",Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=5db65183c88697d84d52eca74201a733&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/10/PF_VANTEC118A_34_HR.png&w=330&h=330&fit=1
PROD11400,DAS AUDIO,VANTEC-118A-W,10431141," Powered, 1000W (Cont.) / 2000W (Peak), 18”, flyable / ground stack, long excursion bass-reflex subwoofer, white","$1,976.60","$3,953.19","$2,799.00",Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=8799bc06c31726c218b65278dcbb3665&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/1/PF_VANTEC118AW_34_HR.png&w=330&h=330&fit=1
PROD11401,DAS AUDIO,VANTEC-18A,10431100," Powered, 1000W (Cont.) / 2000W (Peak), 18”, compact long excursion bass-reflex subwoofer, black","$1,432.91","$2,865.81","$2,039.00",Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=3e2540fe89c1bbc8abc5c95631da56b7&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/12/PF_VANTEC18_18A_34_HR.png&w=330&h=330&fit=1
PROD11402,DAS AUDIO,VANTEC-218A,10431120," Powered, 2000W (Cont.) / 4000W (Peak), 2 x 18”, ground-stackable long excursion bass-reflex subwoofer, black","$2,016.23","$4,032.45","$2,899.00",Fulks Media Solutions,FDW,Gear Techs,https://www.dasaudio.com/pdf/pdfdatasheet.php?id=73c199402c15c3040b47ab9b92d39c71&#038;lang=es,https://www.dasaudio.com/thumbnailsenv.php?i=https://d7rh5s3nxmpy4.cloudfront.net/CMP829/10/PF_VANTEC218A_34_HR.png&w=330&h=330&fit=1
